Time,A,Angry,Blink,Blink_L,Blink_R,E,Fun,I,Joy,LookDown,LookLeft,LookRight,LookUp,Neutral,O,Sorrow,Surprised,U
23.89532,0.9980167,0,0.3828575,0,0,1.015699E-30,0,2.165696E-20,0,0,0,0,0,1,1.75597E-05,0,0,2.802597E-45
24.00898,0.5420179,0,0.8627102,0,0,1.807725E-31,0,3.854473E-21,0,0,0,0,0,1,0.3050812,0,0,2.802597E-45
24.11976,0.4252762,0,0.269294,0,0,3.217363E-32,0,6.860135E-22,0,0,0,0,0,1,0.3831065,0,0,2.802597E-45
24.23021,0.4044986,0,0.005651406,0,0,5.726215E-33,0,1.220956E-22,0,0,0,0,0,1,0.3969933,0,0,2.802597E-45
24.33911,0.1695506,0,8.74016E-05,0,0,1.019143E-33,0,2.17304E-23,0,0,0,0,0,1,0.1682149,0,0,2.802597E-45
24.45377,0.03017637,0,0,0,0,1.813856E-34,0,3.867544E-24,0,0,0,0,0,1,0.02993863,0,0,2.802597E-45
24.56299,0.005370745,0,0,0,0,3.228274E-35,0,6.883398E-25,0,0,0,0,0,1,0.005328434,0,0,2.802597E-45
24.67441,0.002613382,0,0,0,0,0.0001175481,0,0,0,0,0,0,0,1,0,0,0,0.0001327712
24.78678,0.0009930043,0,0,0,0,4.466463E-05,0,0,0,0,0,0,0,1,0,0,0,5.044894E-05
24.89915,0.0003347977,0,0,0,0,1.505896E-05,0,0,0,0,0,0,0,1,0,0,0,1.700918E-05
25.01063,0.0001301881,0,0,0,0,5.855769E-06,0,0,0,0,0,0,0,1,0,0,0,6.614124E-06
25.12158,0.4391119,0,0,0,0,0.02007971,0,2.17795E-25,0,0,0,0,0,1,0.00168595,0,0,2.85348E-06
25.23511,0.07815248,0,0,0,0,1.817955E-36,0,3.876284E-26,0,0,0,0,0,1,0.3847831,0,0,2.802597E-45
25.34646,0.2238322,0,0,0,0,0.005822069,0,0.521875,0,0,0,0,0,1,0.05136234,0,0,5.104691E-07
25.45745,0.206925,0,0.03774209,0,0,0.00260058,0,0.4827301,0,0,0,0,0,1,0.2621635,0,0,2.280144E-07
25.57133,0.6087353,0,0.08182625,0,0,0.001114017,0,0.08591558,0,0,0,0,0,1,0.2966345,0,0,9.767508E-08
25.68679,0.1083418,0,0.0008931371,0,0,1.824119E-39,0,0.4254474,0,0,0,0,0,1,0.05279456,0,0,2.802597E-45
25.80301,0.127095,0,0,0,0,0.249925,0,0.305408,0,0,0,0,0,1,0.0515838,0,0,1.187796E-08
25.91984,0.162171,0,0,0,0,0.5372534,0,0.07017638,0,0,0,0,0,1,0.1091808,0,0,4.813729E-09
26.03636,0.2701716,0,0,0,0,0.09561957,0,0.1874899,0,0,0,0,0,1,0.1732404,0,0,1.632915E-09
26.14208,0.101027,0,0,0,0,0.02269097,0,0.1183204,0,0,0,0,0,1,0.04111076,0,0,2.802597E-45
26.25235,0.01798064,0,0,0,0,0.004038505,0,0.02105848,0,0,0,0,0,1,0.007316833,0,0,2.802597E-45
26.35702,0.003200168,0,0,0,0,0.0007187672,0,0.003747957,0,0,0,0,0,1,0.001302239,0,0,2.802597E-45
26.46041,5.129088E-05,0,0,0,0,6.77479E-06,0,0,0,0,0,0,0,1,0,0,0,5.940019E-10
26.56566,2.174766E-05,0,0,0,0,2.872554E-06,0,0,0,0,0,0,0,1,0,0,0,2.518605E-10
26.66956,8.945173E-06,0,0,0,0,1.181529E-06,0,0,0,0,0,0,0,1,0,0,0,1.035944E-10
26.7719,3.881416E-06,0,0,0,0,5.126794E-07,0,0,0,0,0,0,0,1,0,0,0,4.495085E-11
26.88428,1.45771E-06,0,0,0,0,1.925426E-07,0,0,0,0,0,0,0,1,0,0,0,1.68818E-11
26.99881,6.3078E-07,0,0,0,0,8.3317E-08,0,0,0,0,0,0,0,1,0,0,0,7.305091E-12
27.11665,3.1539E-07,0,0,0,0,4.16585E-08,0,0,0,0,0,0,0,1,0,0,0,3.652546E-12
27.22621,1.719516E-07,0,0.1545136,0,0,2.271235E-08,0,0,0,0,0,0,0,1,0,0,0,1.991379E-12
27.33591,0.1372633,0,0,0,0,0.1039184,0,0,0,0,0,0,0,1,0,0,0,9.956896E-13
27.44586,0.09732659,0,0,0,0,9.594383E-05,0,0.05587139,0,0,0,0,0,1,0.0001738279,0,0,2.802597E-45
27.55837,0.3265864,0,0,0,0,0.08000071,0,0.009943906,0,0,0,0,0,1,0.5126749,0,0,2.534042E-13
27.6719,0.1958391,0,0,0,0,0.03033222,0,0.001763621,0,0,0,0,0,1,0.772065,0,0,9.607803E-14
27.79166,0.02623298,0,0,0,0,4.056776E-07,0,0.00023624,0,0,0,0,0,1,0.9698488,0,0,2.802597E-45
27.89868,0.006225209,0,0,0,0,9.62692E-08,0,5.606085E-05,0,0,0,0,0,1,0.4498543,0,0,2.802597E-45
28.0134,0.001107953,0,0,0,0,1.713385E-08,0,9.977626E-06,0,0,0,0,0,1,0.08006441,0,0,2.802597E-45
28.12914,0.0001971919,0,0.05236263,0,0,3.049457E-09,0,1.775803E-06,0,0,0,0,0,1,0.01424974,0,0,2.802597E-45
28.23114,0.03168742,0,0.2915311,0,0,0.003581912,0,4.214064E-07,0,0,0,0,0,1,0.7185475,0,0,1.134579E-14
28.33282,0.4809867,0,0.3442125,0,0,0.001400339,0,0.2705974,0,0,0,0,0,1,0.2470156,0,0,4.435607E-15
28.44677,0.1834032,0,0.321389,0,0,0.0006279652,0,0.6509122,0,0,0,0,0,1,0.04442492,0,0,1.989095E-15
28.55964,0.03264184,0,0.06021006,0,0,5.439644E-12,0,0.7734656,0,0,0,0,0,1,0.007906681,0,0,2.802597E-45
28.67123,0.005809546,0,9.951618E-05,0,0,9.681397E-13,0,0.7952775,0,0,0,0,0,1,0.001407219,0,0,2.802597E-45
28.78764,0.001033974,0,0.1087907,0,0,1.723081E-13,0,0.1890032,0,0,0,0,0,1,0.0002504548,0,0,2.802597E-45
28.90038,0.0001840252,0,0.3496191,0,0,3.066714E-14,0,0.03363851,0,0,0,0,0,1,4.457558E-05,0,0,2.802597E-45
29.01337,0.0006328251,0,0.05640648,0,0,0.0003537592,0,0,0,0,0,0,0,1,0,0,0,1.120541E-15
29.12923,0.4430437,0,0,0,0,0.004525634,0,0.002525737,0,0,0,0,0,1,0.4335538,0,0,6.13707E-16
29.2375,0.1038025,0,0,0,0,4.098191E-16,0,0.000449527,0,0,0,0,0,1,0.4023261,0,0,2.802597E-45
29.34948,0.7019317,0,0,0,0,0.0007662902,0,8.000614E-05,0,0,0,0,0,1,0.07160539,0,0,1.039142E-16
29.45824,0.2633288,0,0,0,0,1.298158E-17,0,1.423937E-05,0,0,0,0,0,1,0.01274422,0,0,2.802597E-45
29.57349,0.03515016,0,0,0,0,1.732831E-18,0,1.900727E-06,0,0,0,0,0,1,0.001701148,0,0,2.802597E-45
29.68047,0.008341298,0,0,0,0,4.11209E-19,0,4.510514E-07,0,0,0,0,0,1,0.0004036904,0,0,2.802597E-45
29.79351,0.0236457,0,0,0,0,0.0002415377,0,0,0,0,0,0,0,1,0,0,0,3.275417E-17
29.90221,0.009943162,0,0,0,0,0.0001015681,0,0,0,0,0,0,0,1,0,0,0,1.377333E-17
30.01683,0.003778546,0,0,0,0,3.859736E-05,0,0,0,0,0,0,0,1,0,0,0,5.234066E-18
30.1227,0.5689752,0,0,0,0,1.394143E-05,0,8.027747E-08,0,0,0,0,0,1,0.13015,0,0,1.890554E-18
30.23242,0.8226133,0,0,0,0,5.988452E-06,0,0.1,0,0,0,0,0,1,0.0308852,0,0,8.12075E-19
30.34984,0.5468225,0,0,0,0,2.05922E-06,0,0.3716065,0,0,0,0,0,1,0.08049691,0,0,2.792443E-19
30.45089,0.09732266,0,0,0,0,5.501379E-22,0,0.1353518,0,0,0,0,0,1,0.05585504,0,0,2.802597E-45
30.5607,0.08872013,0,0,0,0,1.305503E-22,0,0.1633696,0,0,0,0,0,1,0.01325466,0,0,2.802597E-45
30.67582,0.01579028,0,0,0,0,4.804232E-07,0,0.02907629,0,0,0,0,0,1,0.5804262,0,0,6.514867E-20
30.79161,0.07971463,0,0,0,0,1.744739E-07,0,0.27434,0,0,0,0,0,1,0.5407596,0,0,2.365986E-20
30.90715,0.04187304,0,0.4072463,0,0,7.360049E-25,0,0.1457261,0,0,0,0,0,1,0.09624359,0,0,2.802597E-45
31.01993,0.2562806,0,0.5392088,0,0,6.364874E-08,0,0.02593611,0,0,0,0,0,1,0.2659574,0,0,8.631204E-21
31.13199,0.0608166,0,0,0,0,3.108526E-26,0,0.00615476,0,0,0,0,0,1,0.06311294,0,0,2.802597E-45
31.24432,0.01082405,0,0.09007869,0,0,5.532509E-27,0,0.001095415,0,0,0,0,0,1,0.01123275,0,0,2.802597E-45
31.36596,0.2518764,0,0.002496277,0,0,0.001300538,0,0.0001949603,0,0,0,0,0,1,0.001999187,0,0,4.187149E-21
31.47099,0.8223143,0,0,0,0,0.002522951,0,4.6265E-05,0,0,0,0,0,1,0.0004744165,0,0,2.556639E-21
31.58277,0.9682114,0,0,0,0,0.0009272667,0,8.234176E-06,0,0,0,0,0,1,8.443595E-05,0,0,9.396482E-22
31.69078,0.9941779,0,0,0,0,7.401696E-30,0,1.465506E-06,0,0,0,0,0,1,1.502779E-05,0,0,2.802597E-45
31.80084,0.2362566,0,0,0,0,1.317343E-30,0,2.608286E-07,0,0,0,0,0,1,2.674623E-06,0,0,2.802597E-45
31.90697,0.0420486,0,0,0,0,2.344587E-31,0,4.642189E-08,0,0,0,0,0,1,4.760254E-07,0,0,2.802597E-45
32.0195,0.007483748,0,0,0,0,4.172862E-32,0,8.262099E-09,0,0,0,0,0,1,8.472229E-08,0,0,2.802597E-45
32.12039,0.004338412,0,0,0,0,0.0002562962,0,0,0,0,0,0,0,1,0,0,0,2.597185E-22
32.22234,0.002169206,0,0,0,0,0.0001281481,0,0,0,0,0,0,0,1,0,0,0,1.298592E-22
32.32819,0.0009867627,0,0,0,0,5.829404E-05,0,0,0,0,0,0,0,1,0,0,0,5.907243E-23
32.43576,0.001331946,0,0,0,0,2.331007E-05,0,1.470476E-09,0,0,0,0,0,1,1.507875E-08,0,0,0.8216105
32.54342,0.8220941,0,0,0,0,1.032049E-05,0,2.617132E-10,0,0,0,0,0,1,2.683694E-09,0,0,0.146229
32.65179,0.6214128,0,0,0,0,2.352538E-34,0,4.657932E-11,0,0,0,0,0,1,0.23125,0,0,0.02602562
32.7627,0.4394067,0,0,0,0,4.187013E-35,0,8.290117E-12,0,0,0,0,0,1,0.3699661,0,0,0.004632001
32.87313,0.1019354,0,0,0,0,7.451985E-36,0,1.475463E-12,0,0,0,0,0,1,0.0895765,0,0,0.0008243966
32.98661,0.01814231,0,0,0,0,1.326293E-36,0,2.626007E-13,0,0,0,0,0,1,0.01594269,0,0,0.0001467249
33.09819,0.003228942,0,0,0,0,2.360517E-37,0,4.673728E-14,0,0,0,0,0,1,0.002837457,0,0,2.611388E-05
33.20749,3.270139E-05,0,0,0,0,1.931869E-06,0,0,0,0,0,0,0,1,0,0,0,1.957664E-24
33.31666,0.07958495,0,0,0,0,0.05447485,0,0,0,0,0,0,0,1,0,0,0,7.486552E-25
33.43302,0.2523717,0,0,0,0,0.05523951,0,3.505296E-14,0,0,0,0,0,1,0.002128093,0,0,1.958541E-05
33.5468,0.8667738,0,0.06727418,0,0,0.02028799,0,6.238675E-15,0,0,0,0,0,1,0.0003787547,0,0,3.485782E-06
33.66135,0.2926672,0,0,0,0,5.607942E-39,0,1.11035E-15,0,0,0,0,0,1,6.74102E-05,0,0,6.203942E-07
33.77563,0.2703164,0,0,0,0,0.00611614,0,1.482138E-16,0,0,0,0,0,1,0.231259,0,0,8.281263E-08
33.88627,0.3692254,0,0,0,0,0.003359234,0,3.517184E-17,0,0,0,0,0,1,0.359957,0,0,1.965183E-08
33.99746,0.3945228,0,0.09668253,0,0,0.001221568,0,6.259831E-18,0,0,0,0,0,1,0.3928732,0,0,3.497603E-09
34.10709,0.2240252,0,0.682822,0,0,5.627615E-42,0,1.114115E-18,0,0,0,0,0,1,0.2237316,0,0,6.224982E-10
34.222,0.03987167,0,0.9940057,0,0,1.000527E-42,0,1.982886E-19,0,0,0,0,0,1,0.03981942,0,0,1.107913E-10
34.32877,0.0070963,0,0.780313,0,0,1.793662E-43,0,3.529111E-20,0,0,0,0,0,1,0.007087001,0,0,1.971847E-11
34.44137,0.60005,0,0.02869543,0,0,0.0003525053,0,0.0975586,0,0,0,0,0,1,0.1012613,0,0,3.509464E-12
34.55326,0.3934171,0,0,0,0,0.000127893,0,0.01736333,0,0,0,0,0,1,0.3046434,0,0,6.246093E-13
34.66739,0.09375027,0,0,0,0,7.756707E-05,0,0.0030903,0,0,0,0,0,1,0.07795046,0,0,0.4372813
34.77858,0.01668553,0,0,0,0,3.068842E-05,0,0.000550007,0,0,0,0,0,1,0.01387351,0,0,0.8994371
34.89242,0.03461029,0,0,0,0,1.056015E-05,0,0.3629885,0,0,0,0,0,1,0.1759067,0,0,0.298439
34.9947,0.006159889,0,0,0,0,2.802597E-45,0,0.4756149,0,0,0,0,0,1,0.2779141,0,0,0.05311573
35.1039,0.00146177,0,0,0,0,2.802597E-45,0,0.4942133,0,0,0,0,0,1,0.2947589,0,0,0.01260461
35.2159,0.0002601637,0,0.07474277,0,0,2.802597E-45,0,0.4989701,0,0,0,0,0,1,0.2990672,0,0,0.00224335
35.3299,4.630355E-05,0,0.4814548,0,0,2.802597E-45,0,0.08880596,0,0,0,0,0,1,0.05322754,0,0,0.0003992681
35.44676,8.241039E-06,0,0,0,0,2.802597E-45,0,0.01580555,0,0,0,0,0,1,0.009473359,0,0,7.106115E-05
35.55947,0.008835484,0,0,0,0,0.002755424,0,0,0,0,0,0,0,1,0,0,0,2.480116E-29
35.67339,0.3488237,0,0,0,0,0.01541577,0,0.05375073,0,0,0,0,0,1,0.002248073,0,0,1.686314E-05
35.78558,0.1319324,0,0,0,0,0.005830563,0,0.1964317,0,0,0,0,0,1,0.0004001086,0,0,0.512442
35.89858,0.04741747,0,0,0,0,0.002095547,0,0.05736671,0,0,0,0,0,1,0.8219927,0,0,0.06840275
36.00626,0.005339917,0,0,0,0,2.802597E-45,0,0.01361339,0,0,0,0,0,1,0.9576818,0,0,0.01623229
36.11816,0.001267187,0,0,0,0,2.802597E-45,0,0.003230521,0,0,0,0,0,1,0.9898814,0,0,0.003852
36.22083,0.1158505,0,0.2151981,0,0,2.802597E-45,0,0.4052625,0,0,0,0,0,1,0.4200497,0,0,0.0006855731
36.32726,0.09752321,0,1,0,0,2.802597E-45,0,0.3412931,0,0,0,0,0,1,0.07475983,0,0,0.0001220173
36.43708,0.07360704,0,1,0,0,2.802597E-45,0,0.1919928,0,0,0,0,0,1,0.01330564,0,0,2.171646E-05
36.54459,0.01310047,0,0,0,0,0.0004970684,0,0.0341706,0,0,0,0,0,1,0.4398244,0,0,3.865063E-06
36.65664,0.1542878,0,0,0,0,0.0002223754,0,0.5384479,0,0,0,0,0,1,0.1625199,0,0,5.159236E-07
36.76743,0.3192304,0,0,0,0,0.0001009171,0,0.4448661,0,0,0,0,0,1,0.03856674,0,0,1.224311E-07
36.87903,0.5200253,0,0,0,0,2.802597E-45,0,0.4732238,0,0,0,0,0,1,0.006750918,0,0,2.143096E-08
37.00672,0.5245483,0,0,0,0,2.802597E-45,0,0.4472562,0,0,0,0,0,1,0.001221654,0,0,3.878171E-09
37.10537,0.1702626,0,0,0,0,2.802597E-45,0,0.698767,0,0,0,0,0,1,0.0002174281,0,0,6.90231E-10
37.22158,0.04040412,0,0,0,0,2.802597E-45,0,0.775977,0,0,0,0,0,1,5.159671E-05,0,0,1.637951E-10
37.32658,0.3501192,0,0.1204899,0,0,2.802597E-45,0,0.1796355,0,0,0,0,0,1,0.4374654,0,0,2.9152E-11
37.4394,0.1779387,0,0.1071467,0,0,2.802597E-45,0,0.2632213,0,0,0,0,0,1,0.3217316,0,0,5.188431E-12
37.54312,0.03166927,0,0.07860093,0,0,2.802597E-45,0,0.04684773,0,0,0,0,0,1,0.6292256,0,0,9.234292E-13
37.65431,0.005636449,0,0.0263674,0,0,4.819968E-05,0,0.00833789,0,0,0,0,0,1,0.8746077,0,0,1.643506E-13
37.75841,0.001003167,0,0.0004430325,0,0,2.464485E-05,0,0.001483965,0,0,0,0,0,1,0.9776007,0,0,2.925087E-14
37.86389,0.0002411453,0,0,0,0,1.065707E-05,0,0.000264114,0,0,0,0,0,1,0.9959312,0,0,5.206025E-15
37.97355,3.177667E-05,0,0,0,0,2.802597E-45,0,4.700662E-05,0,0,0,0,0,1,0.3156682,0,0,9.265607E-16
38.08102,0.0001297123,0,0,0,0,5.73245E-06,0,8.366168E-06,0,0,0,0,0,1,0.7397076,0,0,1.649079E-16
38.19798,0.1367201,0,0.2738834,0,0,2.580384E-06,0,0.4785176,0,0,0,0,0,1,0.2546297,0,0,3.913341E-17
38.30218,0.1048344,0,0.3664053,0,0,9.288094E-07,0,0.638795,0,0,0,0,0,1,0.03398896,0,0,5.223679E-18
38.41245,0.05651832,0,0.3773935,0,0,2.802597E-45,0,0.4933859,0,0,0,0,0,1,0.2447845,0,0,1.239604E-18
38.52314,0.103809,0,0.1799926,0,0,2.802597E-45,0,0.5175728,0,0,0,0,0,1,0.1589228,0,0,2.206228E-19
38.63876,0.09347578,0,0.0003920307,0,0,2.802597E-45,0,0.724734,0,0,0,0,0,1,0.02828484,0,0,3.926612E-20
38.75002,0.08443453,0,2.65046E-06,0,0,2.802597E-45,0,0.5623122,0,0,0,0,0,1,0.1351122,0,0,0.07906201
38.86806,0.04785512,0,0,0,0,2.802597E-45,0,0.5449021,0,0,0,0,0,1,0.2231134,0,0,0.01055351
38.97652,0.01135625,0,0,0,0,2.802597E-45,0,0.1688586,0,0,0,0,0,1,0.07667633,0,0,0.002504396
39.08809,0.2486276,0,0,0,0,5.376847E-07,0,0.6054683,0,0,0,0,0,1,0.01364674,0,0,0.0004457287
39.19881,0.1174193,0,0,0,0,2.212974E-07,0,0.7409879,0,0,0,0,0,1,0.002428826,0,0,7.933013E-05
39.30784,0.09589812,0,0,0,0,2.802597E-45,0,0.7644971,0,0,0,0,0,1,0.0004322789,0,0,1.411906E-05
39.42318,0.5603019,0,0,0,0,2.802597E-45,0,0.4396229,0,0,0,0,0,1,7.275754E-05,0,0,2.376401E-06
39.53163,0.1469775,0,0,0,0,2.802597E-45,0,0.1064678,0,0,0,0,0,1,1.369302E-05,0,0,4.472402E-07
39.64579,0.02615884,0,0,0,0,2.802597E-45,0,0.01894898,0,0,0,0,0,1,2.437063E-06,0,0,7.959916E-08
39.76075,1.518832E-06,0,0.5231777,0,0,6.712261E-08,0,0,0,0,0,0,0,1,0,0,0,5.231685E-35
39.87674,0.1046557,0,0.976621,0,0,4.085209E-08,0,0.003372512,0,0,0,0,0,1,0.1000004,0,0,1.416694E-08
39.99227,0.3474351,0,0.003215726,0,0,1.552863E-08,0,0.0006002346,0,0,0,0,0,1,0.3466065,0,0,2.521411E-09
40.10822,0.08556645,0,0,0,0,2.802597E-45,0,0.0001068289,0,0,0,0,0,1,0.08541898,0,0,4.48757E-10
40.22244,0.01522899,0,0,0,0,2.802597E-45,0,1.901325E-05,0,0,0,0,0,1,0.01520274,0,0,7.986911E-11
40.33844,2.325874E-07,0,0,0,0,1.027887E-08,0,0,0,0,0,0,0,1,0,0,0,8.011577E-36
40.45268,0.1121823,0,0,0,0,6.878842E-09,0,0,0,0,0,0,0,1,0,0,0,0.01767027
40.5665,0.3478644,0,0,0,0,2.329074E-09,0,0,0,0,0,0,0,1,0,0,0,0.05651256
40.67905,0.2622788,0,0.6729406,0,0,0.07807249,0,0,0,0,0,0,0,1,0,0,0,0.02099608
40.79277,0.08891049,0,0.9385062,0,0,0.02646597,0,0,0,0,0,0,0,1,0,0,0,0.00711751
40.90057,0.2459162,0,0.3822108,0,0,0.1662636,0,0,0,0,0,0,0,1,0,0,0,0.002732919
41.01319,0.2756338,0,0,0,0,0.1740824,0,0,0,0,0,0,0,1,0,0,0,0.001063158
41.12374,0.1066057,0,0,0,0,0.06732906,0,0.4625019,0,0,0,0,0,1,0.001521991,0,0,0.0004111928
41.23957,0.04227501,0,0,0,0,0.02669968,0,0.0823154,0,0,0,0,0,1,0.8222102,0,0,0.0001630606
41.35086,0.381396,0,0.09684084,0,0,0.01034611,0,0.1671894,0,0,0,0,0,1,0.205656,0,0,6.318585E-05
41.46637,0.260141,0,0.05957661,0,0,2.802597E-45,0,0.1066604,0,0,0,0,0,1,0.03660235,0,0,0.4372813
41.57934,0.7297566,0,0.001936731,0,0,2.802597E-45,0,0.01898326,0,0,0,0,0,1,0.006514432,0,0,0.2161852
41.69506,0.1891953,0,0,0,0,2.802597E-45,0,0.003378613,0,0,0,0,0,1,0.001159429,0,0,0.03847632
41.80928,0.03367269,0,0.008743738,0,0,2.802597E-45,0,0.0006013205,0,0,0,0,0,1,0.0002063534,0,0,0.006847958
41.92441,0.01118856,0,0.1687265,0,0,0.00706637,0,0,0,0,0,0,0,1,0,0,0,4.315581E-05
42.03835,0.007725123,0,0.3101693,0,0,0.004878965,0,0,0,0,0,0,0,1,0,0,0,2.979687E-05
42.14202,0.003108898,0,0.3341099,0,0,0.001963491,0,0,0,0,0,0,0,1,0,0,0,1.199145E-05
42.24236,0.00137474,0,0.3680314,0,0,0.0008682463,0,0,0,0,0,0,0,1,0,0,0,5.302564E-06
42.35679,0.0005199889,0,0.3938425,0,0,0.00032841,0,0,0,0,0,0,0,1,0,0,0,2.005669E-06
42.47158,0.000209382,0,0.4180159,0,0,0.0001322397,0,0,0,0,0,0,0,1,0,0,0,8.076155E-07
42.58702,8.384872E-05,0,0.4115658,0,0,5.295644E-05,0,0,0,0,0,0,0,1,0,0,0,3.234162E-07
42.70227,3.099289E-05,0,0.3997591,0,0,1.957422E-05,0,0,0,0,0,0,0,1,0,0,0,1.195439E-07
42.81503,1.117539E-05,0,0.2847731,0,0,7.058053E-06,0,0,0,0,0,0,0,1,0,0,0,4.310502E-08
42.92738,3.905847E-06,0,0.4785352,0,0,2.466821E-06,0,0,0,0,0,0,0,1,0,0,0,1.506539E-08
43.04448,1.407911E-06,0,1,0,0,8.891963E-07,0,0,0,0,0,0,0,1,0,0,0,5.430509E-09
43.15215,6.267118E-07,0,0.8093367,0,0,3.958131E-07,0,0,0,0,0,0,0,1,0,0,0,2.417314E-09
43.26429,2.788217E-07,0,0.3802061,0,0,1.760957E-07,0,0,0,0,0,0,0,1,0,0,0,1.075454E-09
43.37743,1.122591E-07,0,0.01675759,0,0,7.089958E-08,0,0,0,0,0,0,0,1,0,0,0,4.329987E-10
43.49062,4.205737E-08,0,0,0,0,2.656222E-08,0,0,0,0,0,0,0,1,0,0,0,1.622211E-10
43.60538,1.728309E-08,0,0,0,0,1.09155E-08,0,0,0,0,0,0,0,1,0,0,0,6.666326E-11
43.71836,1.019238E-08,0,0,0,0,6.437214E-09,0,0,0,0,0,0,0,1,0,0,0,3.931342E-11
43.83241,4.841104E-09,0,0,0,0,3.057502E-09,0,0,0,0,0,0,0,1,0,0,0,1.867281E-11
43.9445,0.1148301,0,0,0,0,1.292603E-09,0,0,0,0,0,0,0,1,0,0,0,0.03422813
44.05885,0.6859854,0,0,0,0,4.394457E-10,0,4.514996E-05,0,0,0,0,0,1,1.549398E-05,0,0,0.1025003
44.17154,0.9439478,0,0,0,0,1.675658E-10,0,8.035722E-06,0,0,0,0,0,1,2.757596E-06,0,0,0.03908458
44.28798,0.727447,0,0,0,0,5.743301E-11,0,1.430186E-06,0,0,0,0,0,1,0.1750005,0,0,0.0133962
44.40682,0.4437089,0,0,0,0,2.802597E-45,0,1.909067E-07,0,0,0,0,0,1,0.3699662,0,0,2.174085E-06
44.51588,0.4103723,0,0,0,0,2.802597E-45,0,4.530307E-08,0,0,0,0,0,1,0.3928728,0,0,5.159205E-07
44.63528,0.127947,0,0,0,0,2.802597E-45,0,6.047229E-09,0,0,0,0,0,1,0.1256111,0,0,6.886707E-08
44.7436,0.03036243,0,0,0,0,2.802597E-45,0,1.435036E-09,0,0,0,0,0,1,0.02980812,0,0,1.634248E-08
44.85907,0.005403861,0,0,0,0,2.802597E-45,0,2.554055E-10,0,0,0,0,0,1,0.005305204,0,0,2.90861E-09
44.97723,0.02362737,0,0,0,0,2.478041E-11,0,0,0,0,0,0,0,1,0,0,0,0.005780008
45.09049,0.01199864,0,0,0,0,1.258418E-11,0,0,0,0,0,0,0,1,0,0,0,0.002935248
45.20086,0.006419297,0,0.6094,0,0,6.732562E-12,0,0,0,0,0,0,0,1,0,0,0,0.001570364
45.31319,0.002385056,0,0.9944717,0,0,2.501448E-12,0,0,0,0,0,0,0,1,0,0,0,0.0005834606
45.42898,0.000878262,0,0.8449684,0,0,9.211217E-13,0,0,0,0,0,0,0,1,0,0,0,0.0002148509
45.54099,0.0003115161,0,0,0,0,3.267183E-13,0,0,0,0,0,0,0,1,0,0,0,7.620676E-05
45.66211,0.003039672,0,0,0,0,9.391083E-14,0,1.436656E-10,0,0,0,0,0,1,0.2529592,0,0,2.190462E-05
45.76807,0.0007213284,0,0,0,0,4.110836E-14,0,3.409252E-11,0,0,0,0,0,1,0.8226474,0,0,9.588488E-06
45.88769,0.000128381,0,0,0,0,1.515385E-14,0,6.067736E-12,0,0,0,0,0,1,0.9683528,0,0,3.534622E-06
45.98885,3.04654E-05,0,0,0,0,2.802597E-45,0,1.439902E-12,0,0,0,0,0,1,0.4143465,0,0,1.63979E-11
46.10449,5.422187E-06,0,0.4469044,0,0,2.802597E-45,0,2.562717E-13,0,0,0,0,0,1,0.07374477,0,0,2.918474E-12
46.216,9.650328E-07,0,0.9514954,0,0,2.802597E-45,0,4.561085E-14,0,0,0,0,0,1,0.01312498,0,0,5.194256E-13
46.32946,0.08750041,0,0.8142765,0,0,8.704523E-15,0,0.30625,0,0,0,0,0,1,0.005537103,0,0,2.030323E-06
46.44897,0.02057882,0,1,0,0,3.884891E-15,0,0.07202568,0,0,0,0,0,1,0.7633582,0,0,9.061474E-07
46.55855,0.00488345,0,0.9691726,0,0,2.802597E-45,0,0.01709203,0,0,0,0,0,1,0.5063112,0,0,6.941324E-15
46.66745,0.6227763,0,0.6098873,0,0,1.185079E-15,0,0.178042,0,0,0,0,0,1,0.09011254,0,0,2.764186E-07
46.78193,0.2752451,0,0.05266024,0,0,5.268864E-16,0,0.6071027,0,0,0,0,0,1,0.0160381,0,0,1.228958E-07
46.9007,0.05750494,0,0.000256253,0,0,2.802597E-45,0,0.153713,0,0,0,0,0,1,0.002140827,0,0,2.934988E-17
47.00795,0.01364619,0,0,0,0,2.802597E-45,0,0.03647681,0,0,0,0,0,1,0.0005080284,0,0,6.964864E-18
47.1202,0.5804381,0,0,0,0,1.994473E-16,0,0.006492087,0,0,0,0,0,1,9.041814E-05,0,0,4.652092E-08
47.22047,0.1377407,0,0,0,0,0.3250977,0,0.001540603,0,0,0,0,0,1,2.145665E-05,0,0,2.94162E-19
47.33724,0.01838616,0,0,0,0,0.04339531,0,0.0002056456,0,0,0,0,0,1,2.864117E-06,0,0,3.926589E-20
47.44681,0.004363122,0,0,0,0,0.01029791,0,4.880067E-05,0,0,0,0,0,1,6.796684E-07,0,0,9.317979E-21
47.55404,5.450249E-08,0,0,0,0,5.716225E-17,0,0,0,0,0,0,0,1,0,0,0,1.333304E-08
47.66256,2.636648E-08,0,0,0,0,2.765318E-17,0,0,0,0,0,0,0,1,0,0,0,6.450081E-09
47.76967,1.201933E-08,0,0,0,0,1.260588E-17,0,0,0,0,0,0,0,1,0,0,0,2.940311E-09
47.87562,4.352928E-09,0,0,0,0,4.565355E-18,0,0,0,0,0,0,0,1,0,0,0,1.064865E-09
